library,event,rss_delta_kb,duration_ms,rebuild_count,worst_frame_ms,dataset_size,timestamp
riverpod,load_page_1,11428,72,1,45.30,0,2026-06-01T15:31:12.477117
riverpod,add_user,1212,34,2,34.08,0,2026-06-01T15:31:24.760824
riverpod,add_user,1412,32,3,29.97,0,2026-06-01T15:31:34.506104
riverpod,add_user,3788,31,4,26.97,0,2026-06-01T15:31:44.240326
riverpod,add_user,4024,34,5,28.72,0,2026-06-01T15:31:54.008179
riverpod,add_user,4556,49,6,38.46,0,2026-06-01T15:32:03.804883
riverpod,edit_user,756,26,2,23.66,0,2026-06-01T15:32:10.183063
riverpod,search_query,-1404,23,1,14.17,0,2026-06-01T15:32:12.709408
riverpod,search_clear,36,48,6,36.80,0,2026-06-01T15:32:13.811399
riverpod,delete_user,2104,44,5,30.86,0,2026-06-01T15:32:15.906974
getx,load_page_1,3244,25,0,26.63,0,2026-06-01T15:32:20.808932
getx,add_user,532,25,1,19.97,0,2026-06-01T15:32:33.169336
getx,add_user,3260,29,2,23.30,0,2026-06-01T15:32:42.967491
getx,add_user,3612,30,3,24.95,0,2026-06-01T15:32:52.700427
getx,add_user,3844,31,4,25.96,0,2026-06-01T15:33:02.468413
getx,add_user,2200,39,5,27.78,0,2026-06-01T15:33:12.265893
getx,edit_user,3064,22,5,19.78,0,2026-06-01T15:33:18.647420
getx,search_query,-1532,25,1,14.26,0,2026-06-01T15:33:21.171980
getx,search_clear,2024,46,5,35.84,0,2026-06-01T15:33:22.255113
getx,delete_user,-1192,31,4,25.44,0,2026-06-01T15:33:24.329539
provider,load_page_1,3248,26,1,29.94,0,2026-06-01T15:33:29.207058
provider,add_user,636,25,2,20.18,0,2026-06-01T15:33:41.551469
provider,add_user,3476,28,3,24.27,0,2026-06-01T15:33:51.315904
provider,add_user,3724,35,4,28.29,0,2026-06-01T15:34:01.087240
provider,add_user,3960,30,5,25.87,0,2026-06-01T15:34:10.868600
provider,add_user,4224,40,6,34.80,0,2026-06-01T15:34:20.653422
provider,edit_user,3200,25,6,22.75,0,2026-06-01T15:34:27.046822
provider,search_query,-1604,28,2,18.24,0,2026-06-01T15:34:29.569373
provider,search_clear,2200,52,6,40.31,0,2026-06-01T15:34:30.659543
provider,delete_user,2112,49,5,33.95,0,2026-06-01T15:34:32.763498
watch_it,load_page_1,3288,24,1,28.75,0,2026-06-01T15:34:37.605929
watch_it,add_user,1060,31,2,27.49,0,2026-06-01T15:34:49.899004
watch_it,add_user,3356,26,3,20.82,0,2026-06-01T15:34:59.627554
watch_it,add_user,3768,29,4,24.76,0,2026-06-01T15:35:09.375619
watch_it,add_user,4112,31,5,26.72,0,2026-06-01T15:35:19.126336
watch_it,add_user,4324,47,6,36.15,0,2026-06-01T15:35:28.941269
watch_it,edit_user,2860,24,6,21.50,0,2026-06-01T15:35:35.315330
watch_it,search_query,564,18,2,11.56,0,2026-06-01T15:35:37.817312
watch_it,search_clear,4264,54,6,42.98,0,2026-06-01T15:35:38.910395
watch_it,delete_user,-184,49,5,33.19,0,2026-06-01T15:35:40.997293
