library,event,rss_delta_kb,duration_ms,rebuild_count,worst_frame_ms,dataset_size,timestamp
riverpod,load_page_1,10672,36,1,28.55,0,2026-06-01T15:18:58.210764
riverpod,add_user,1304,39,2,38.45,0,2026-06-01T15:19:10.539417
riverpod,add_user,1176,35,3,30.19,0,2026-06-01T15:19:20.295226
riverpod,add_user,3768,32,4,28.10,0,2026-06-01T15:19:30.045661
riverpod,add_user,4280,30,5,26.50,0,2026-06-01T15:19:39.826363
riverpod,add_user,4476,43,6,35.73,0,2026-06-01T15:19:49.593545
riverpod,edit_user,576,20,2,20.60,0,2026-06-01T15:19:55.965428
riverpod,search_query,-1500,25,1,13.72,0,2026-06-01T15:19:58.485301
riverpod,search_clear,80,50,6,38.88,0,2026-06-01T15:19:59.570299
riverpod,delete_user,-368,37,5,29.27,0,2026-06-01T15:20:01.631983
getx,load_page_1,3032,25,0,25.87,0,2026-06-01T15:20:06.498094
getx,add_user,936,24,1,19.76,0,2026-06-01T15:20:18.828200
getx,add_user,3408,29,2,24.60,0,2026-06-01T15:20:28.609693
getx,add_user,3632,27,3,22.85,0,2026-06-01T15:20:38.383108
getx,add_user,3920,43,4,32.98,0,2026-06-01T15:20:48.140249
getx,add_user,4232,30,5,26.93,0,2026-06-01T15:20:57.891307
getx,edit_user,2792,26,5,21.38,0,2026-06-01T15:21:04.297876
getx,search_query,-1492,27,1,16.10,0,2026-06-01T15:21:06.792706
getx,search_clear,4020,48,5,36.46,0,2026-06-01T15:21:07.874944
getx,delete_user,-424,34,4,26.79,0,2026-06-01T15:21:09.959553
provider,load_page_1,1364,19,1,16.18,0,2026-06-01T15:21:14.768223
provider,add_user,2988,33,2,22.52,0,2026-06-01T15:21:27.009584
provider,add_user,3428,37,3,28.92,0,2026-06-01T15:21:36.733259
provider,add_user,3796,36,4,29.98,0,2026-06-01T15:21:46.457997
provider,add_user,4184,32,5,25.77,0,2026-06-01T15:21:56.187359
provider,add_user,2244,48,6,33.64,0,2026-06-01T15:22:05.952271
provider,edit_user,3104,28,6,20.55,0,2026-06-01T15:22:12.254276
provider,search_query,760,34,2,20.68,0,2026-06-01T15:22:14.750279
provider,search_clear,4084,38,6,32.35,0,2026-06-01T15:22:15.806356
provider,delete_user,-284,39,5,31.71,0,2026-06-01T15:22:17.902009
watch_it,load_page_1,3556,35,1,30.85,0,2026-06-01T15:22:22.763706
watch_it,add_user,796,30,2,23.97,0,2026-06-01T15:22:35.079211
watch_it,add_user,3464,38,3,30.59,0,2026-06-01T15:22:44.822841
watch_it,add_user,3568,32,4,26.92,0,2026-06-01T15:22:54.592188
watch_it,add_user,4084,35,5,29.36,0,2026-06-01T15:23:04.382408
watch_it,add_user,4204,33,6,29.63,0,2026-06-01T15:23:14.148974
watch_it,edit_user,2864,38,6,31.60,0,2026-06-01T15:23:20.562426
watch_it,search_query,-1264,26,2,17.63,0,2026-06-01T15:23:23.068485
watch_it,search_clear,4212,50,6,39.13,0,2026-06-01T15:23:24.157280
watch_it,delete_user,-44,36,5,29.20,0,2026-06-01T15:23:26.250872
