library,event,rss_delta_kb,duration_ms,rebuild_count,worst_frame_ms,dataset_size,timestamp
riverpod,load_page_1,15180,66,11,44.48,100,2026-05-31T10:49:04.751254
riverpod,add_user,6120,43,11,34.78,100,2026-05-31T10:49:17.015133
riverpod,add_user,1828,31,11,24.64,100,2026-05-31T10:49:26.677067
riverpod,add_user,3888,37,11,29.97,100,2026-05-31T10:49:36.387141
riverpod,add_user,3832,29,11,24.01,100,2026-05-31T10:49:46.059334
riverpod,add_user,5708,38,11,25.48,100,2026-05-31T10:49:55.754047
riverpod,edit_user,208,21,2,16.76,100,2026-05-31T10:50:02.071883
riverpod,search_query,600,16,1,9.76,100,2026-05-31T10:50:04.545088
riverpod,search_clear,3676,32,11,26.07,100,2026-05-31T10:50:05.609088
riverpod,delete_user,3584,50,11,38.39,100,2026-05-31T10:50:07.691142
riverpod,load_page_2,7232,66,13,56.15,100,2026-05-31T10:50:09.775034
riverpod,load_page_3,5300,57,21,50.78,100,2026-05-31T10:50:11.111792
getx,load_page_1,5036,47,10,24.87,100,2026-05-31T10:50:15.160275
getx,add_user,1640,32,10,25.25,100,2026-05-31T10:50:27.423145
getx,add_user,3744,30,10,25.13,100,2026-05-31T10:50:37.084349
getx,add_user,6012,43,10,29.27,100,2026-05-31T10:50:46.774989
getx,add_user,1748,32,10,25.26,100,2026-05-31T10:50:56.433268
getx,add_user,5944,42,10,28.57,100,2026-05-31T10:51:06.132047
getx,edit_user,-1344,10,1,11.86,100,2026-05-31T10:51:12.431071
getx,search_query,356,21,1,12.67,100,2026-05-31T10:51:14.925117
getx,search_clear,3328,39,10,25.92,100,2026-05-31T10:51:15.997599
getx,delete_user,3656,40,10,25.55,100,2026-05-31T10:51:18.068564
getx,load_page_2,2860,52,22,41.37,100,2026-05-31T10:51:20.153
getx,load_page_3,5148,73,33,58.44,100,2026-05-31T10:51:21.516326
provider,load_page_1,6368,40,11,23.23,100,2026-05-31T10:51:25.565541
provider,add_user,3732,42,11,28.56,100,2026-05-31T10:51:37.823386
provider,add_user,3972,31,11,25.91,100,2026-05-31T10:51:47.517980
provider,add_user,3956,38,11,29.13,100,2026-05-31T10:51:57.140029
provider,add_user,1668,29,11,23.32,100,2026-05-31T10:52:06.830327
provider,add_user,1916,32,11,25.68,100,2026-05-31T10:52:16.539395
provider,edit_user,764,10,2,11.60,100,2026-05-31T10:52:22.848023
provider,search_query,568,16,1,12.05,100,2026-05-31T10:52:25.335124
provider,search_clear,1748,31,11,25.49,100,2026-05-31T10:52:26.397133
provider,delete_user,3852,39,11,25.37,100,2026-05-31T10:52:28.468330
provider,load_page_2,2436,45,13,34.51,100,2026-05-31T10:52:30.547389
provider,load_page_3,6592,68,21,51.23,100,2026-05-31T10:52:31.912312
watch_it,load_page_1,6176,40,11,23.32,100,2026-05-31T10:52:35.956169
watch_it,add_user,3932,35,11,27.21,100,2026-05-31T10:52:48.183284
watch_it,add_user,3716,34,11,24.45,100,2026-05-31T10:52:57.842026
watch_it,add_user,5776,31,11,24.77,100,2026-05-31T10:53:07.503049
watch_it,add_user,6052,41,11,28.56,100,2026-05-31T10:53:17.227991
watch_it,add_user,1844,27,11,22.27,100,2026-05-31T10:53:26.900008
watch_it,edit_user,788,22,1,14.61,100,2026-05-31T10:53:33.251103
watch_it,search_query,524,15,2,7.26,100,2026-05-31T10:53:35.715062
watch_it,search_clear,3704,29,11,18.62,100,2026-05-31T10:53:36.766971
watch_it,delete_user,1808,32,11,25.32,100,2026-05-31T10:53:38.834153
watch_it,load_page_2,3124,58,23,42.80,100,2026-05-31T10:53:40.922067
watch_it,load_page_3,3348,61,34,53.19,100,2026-05-31T10:53:42.270583
