library,event,rss_delta_kb,duration_ms,rebuild_count,worst_frame_ms,dataset_size,timestamp
riverpod,load_page_1,17428,66,11,43.59,5000,2026-05-31T11:39:04.156015
riverpod,add_user,6092,43,11,33.74,5000,2026-05-31T11:39:16.398088
riverpod,add_user,3900,35,11,27.35,5000,2026-05-31T11:39:26.071666
riverpod,add_user,3948,30,11,24.61,5000,2026-05-31T11:39:35.728077
riverpod,add_user,5948,31,11,25.37,5000,2026-05-31T11:39:45.415065
riverpod,add_user,3900,34,11,29.36,5000,2026-05-31T11:39:55.122648
riverpod,edit_user,540,13,2,12.32,5000,2026-05-31T11:40:01.446056
riverpod,search_query,1100,31,1,12.86,5000,2026-05-31T11:40:03.951556
riverpod,search_clear,3620,31,11,26.31,5000,2026-05-31T11:40:05.004123
riverpod,delete_user,1608,40,11,30.77,5000,2026-05-31T11:40:07.086804
riverpod,load_page_2,12188,100,43,86.11,5000,2026-05-31T11:40:09.213937
riverpod,load_page_3,18708,128,51,90.09,5000,2026-05-31T11:40:10.584502
getx,load_page_1,6124,36,10,27.08,5000,2026-05-31T11:40:14.606269
getx,add_user,3924,42,10,28.97,5000,2026-05-31T11:40:26.862041
getx,add_user,3676,41,10,28.83,5000,2026-05-31T11:40:36.549051
getx,add_user,1584,26,10,21.27,5000,2026-05-31T11:40:46.210988
getx,add_user,3884,34,10,25.98,5000,2026-05-31T11:40:55.878944
getx,add_user,5912,32,10,26.20,5000,2026-05-31T11:41:05.499973
getx,edit_user,620,21,1,12.74,5000,2026-05-31T11:41:11.834985
getx,search_query,836,22,1,6.60,5000,2026-05-31T11:41:14.315196
getx,search_clear,5456,32,10,25.70,5000,2026-05-31T11:41:15.371093
getx,delete_user,3768,32,10,23.87,5000,2026-05-31T11:41:17.432432
getx,load_page_2,11332,103,52,83.20,5000,2026-05-31T11:41:19.560646
getx,load_page_3,18016,142,63,121.48,5000,2026-05-31T11:41:20.956034
provider,load_page_1,6276,40,11,28.31,5000,2026-05-31T11:41:25.000476
provider,add_user,5936,31,11,24.93,5000,2026-05-31T11:41:37.243069
provider,add_user,3784,27,11,22.67,5000,2026-05-31T11:41:46.935923
provider,add_user,2068,29,11,22.98,5000,2026-05-31T11:41:56.609023
provider,add_user,3724,34,11,27.45,5000,2026-05-31T11:42:06.300847
provider,add_user,1936,32,11,27.00,5000,2026-05-31T11:42:15.963533
provider,edit_user,488,12,2,11.60,5000,2026-05-31T11:42:22.280030
provider,search_query,1056,37,1,11.72,5000,2026-05-31T11:42:24.800360
provider,search_clear,3640,41,11,27.27,5000,2026-05-31T11:42:25.873100
provider,delete_user,3980,41,11,26.60,5000,2026-05-31T11:42:27.944450
provider,load_page_2,8624,96,43,76.75,5000,2026-05-31T11:42:30.070425
provider,load_page_3,15396,118,51,87.94,5000,2026-05-31T11:42:31.437760
watch_it,load_page_1,4220,42,11,27.77,5000,2026-05-31T11:42:35.460341
watch_it,add_user,5712,31,11,26.51,5000,2026-05-31T11:42:47.681592
watch_it,add_user,1772,32,11,25.26,5000,2026-05-31T11:42:57.349471
watch_it,add_user,1704,34,11,26.76,5000,2026-05-31T11:43:07.006061
watch_it,add_user,5948,45,11,32.98,5000,2026-05-31T11:43:16.696105
watch_it,add_user,1948,31,11,25.96,5000,2026-05-31T11:43:26.354384
watch_it,edit_user,748,20,1,13.10,5000,2026-05-31T11:43:32.723128
watch_it,search_query,936,32,2,11.42,5000,2026-05-31T11:43:35.226142
watch_it,search_clear,3664,32,11,27.16,5000,2026-05-31T11:43:36.287497
watch_it,delete_user,3832,41,11,27.47,5000,2026-05-31T11:43:38.359481
watch_it,load_page_2,13756,106,53,83.08,5000,2026-05-31T11:43:40.492304
watch_it,load_page_3,21776,148,64,91.99,5000,2026-05-31T11:43:41.880464
