library,event,rss_delta_kb,duration_ms,rebuild_count,worst_frame_ms,dataset_size,timestamp
riverpod,load_page_1,10148,74,1,46.98,0,2026-05-31T12:21:16.667200
riverpod,add_user,-724,25,2,23.54,0,2026-05-31T12:21:28.791112
riverpod,add_user,-692,23,3,16.19,0,2026-05-31T12:21:38.440415
riverpod,add_user,1592,25,4,20.39,0,2026-05-31T12:21:48.121186
riverpod,add_user,2036,24,5,19.64,0,2026-05-31T12:21:57.789269
riverpod,add_user,2336,25,6,21.18,0,2026-05-31T12:22:07.460651
riverpod,edit_user,488,15,2,13.78,0,2026-05-31T12:22:13.795217
riverpod,search_query,504,22,1,10.10,0,2026-05-31T12:22:16.286131
riverpod,search_clear,2280,24,6,19.80,0,2026-05-31T12:22:17.343001
riverpod,delete_user,-116,29,5,19.38,0,2026-05-31T12:22:19.410841
getx,load_page_1,-10940,28,0,16.11,0,2026-05-31T12:22:24.200306
getx,add_user,-1236,20,1,13.71,0,2026-05-31T12:22:36.401191
getx,add_user,3228,21,2,15.38,0,2026-05-31T12:22:46.055576
getx,add_user,1556,18,3,14.04,0,2026-05-31T12:22:55.731518
getx,add_user,1912,23,4,17.50,0,2026-05-31T12:23:05.419079
getx,add_user,1376,22,5,17.41,0,2026-05-31T12:23:15.122073
getx,edit_user,-1544,13,1,11.39,0,2026-05-31T12:23:21.458988
getx,search_query,404,21,1,11.72,0,2026-05-31T12:23:23.952042
getx,search_clear,3772,23,5,19.59,0,2026-05-31T12:23:24.999283
getx,delete_user,1684,27,4,15.57,0,2026-05-31T12:23:27.065750
provider,load_page_1,3276,19,1,18.86,0,2026-05-31T12:23:31.835567
provider,add_user,944,20,2,14.76,0,2026-05-31T12:23:44.065547
provider,add_user,1300,20,3,14.26,0,2026-05-31T12:23:53.701808
provider,add_user,1800,23,4,18.32,0,2026-05-31T12:24:03.349110
provider,add_user,2176,21,5,16.91,0,2026-05-31T12:24:13.035077
provider,add_user,4168,25,6,20.48,0,2026-05-31T12:24:22.751130
provider,edit_user,800,15,2,14.16,0,2026-05-31T12:24:29.081314
provider,search_query,-1336,18,1,13.67,0,2026-05-31T12:24:31.568076
provider,search_clear,4224,25,6,19.98,0,2026-05-31T12:24:32.617738
provider,delete_user,1880,27,5,15.46,0,2026-05-31T12:24:34.682567
watch_it,load_page_1,1148,21,1,17.99,0,2026-05-31T12:24:39.495578
watch_it,add_user,-1292,20,2,14.03,0,2026-05-31T12:24:51.697522
watch_it,add_user,1216,22,3,16.70,0,2026-05-31T12:25:01.333979
watch_it,add_user,1800,23,4,17.56,0,2026-05-31T12:25:11.029054
watch_it,add_user,1568,25,5,19.05,0,2026-05-31T12:25:20.725517
watch_it,add_user,2376,35,6,24.08,0,2026-05-31T12:25:30.408267
watch_it,edit_user,-1556,12,1,11.73,0,2026-05-31T12:25:36.714037
watch_it,search_query,2664,11,2,17.60,0,2026-05-31T12:25:39.198724
watch_it,search_clear,4124,25,6,19.32,0,2026-05-31T12:25:40.255196
watch_it,delete_user,8,25,5,15.63,0,2026-05-31T12:25:42.321762
