library,event,rss_delta_kb,duration_ms,rebuild_count,worst_frame_ms,dataset_size,timestamp
riverpod,load_page_1,13980,70,11,58.06,1000,2026-05-31T11:10:15.599957
riverpod,add_user,7160,49,11,38.64,1000,2026-05-31T11:10:27.854973
riverpod,add_user,5816,43,11,32.20,1000,2026-05-31T11:10:37.517071
riverpod,add_user,3836,33,11,27.67,1000,2026-05-31T11:10:47.163621
riverpod,add_user,3960,41,11,30.20,1000,2026-05-31T11:10:56.882001
riverpod,add_user,4072,38,11,30.03,1000,2026-05-31T11:11:06.556440
riverpod,edit_user,-1460,11,2,12.50,1000,2026-05-31T11:11:12.869729
riverpod,search_query,648,32,1,12.52,1000,2026-05-31T11:11:15.373038
riverpod,search_clear,3660,45,11,30.62,1000,2026-05-31T11:11:16.438120
riverpod,delete_user,4032,41,11,27.30,1000,2026-05-31T11:11:18.503088
riverpod,load_page_2,4756,51,13,41.49,1000,2026-05-31T11:11:20.584369
riverpod,load_page_3,7436,75,21,59.86,1000,2026-05-31T11:11:21.952250
getx,load_page_1,4440,35,10,21.36,1000,2026-05-31T11:11:26.010769
getx,add_user,3788,32,10,25.77,1000,2026-05-31T11:11:38.266012
getx,add_user,5724,42,10,30.86,1000,2026-05-31T11:11:47.960257
getx,add_user,1780,28,10,23.25,1000,2026-05-31T11:11:57.603258
getx,add_user,1824,32,10,25.65,1000,2026-05-31T11:12:07.274222
getx,add_user,5876,44,10,31.17,1000,2026-05-31T11:12:16.978029
getx,edit_user,496,18,1,13.46,1000,2026-05-31T11:12:23.298192
getx,search_query,520,20,1,11.10,1000,2026-05-31T11:12:25.782106
getx,search_clear,5572,41,10,28.27,1000,2026-05-31T11:12:26.856459
getx,delete_user,3772,36,10,23.07,1000,2026-05-31T11:12:28.921520
getx,load_page_2,4932,56,22,41.61,1000,2026-05-31T11:12:31.009193
getx,load_page_3,5100,71,33,57.54,1000,2026-05-31T11:12:32.371540
provider,load_page_1,4348,34,11,21.57,1000,2026-05-31T11:12:36.431643
provider,add_user,1820,29,11,23.54,1000,2026-05-31T11:12:48.700044
provider,add_user,3920,43,11,30.55,1000,2026-05-31T11:12:58.383443
provider,add_user,3840,32,11,25.72,1000,2026-05-31T11:13:08.036033
provider,add_user,3844,28,11,22.83,1000,2026-05-31T11:13:17.701704
provider,add_user,3912,34,11,28.34,1000,2026-05-31T11:13:27.382473
provider,edit_user,532,12,2,12.18,1000,2026-05-31T11:13:33.697142
provider,search_query,548,24,1,12.81,1000,2026-05-31T11:13:36.191933
provider,search_clear,3692,33,11,27.48,1000,2026-05-31T11:13:37.254473
provider,delete_user,3860,40,11,26.37,1000,2026-05-31T11:13:39.323629
provider,load_page_2,2520,51,13,36.59,1000,2026-05-31T11:13:41.410093
provider,load_page_3,6648,69,21,52.60,1000,2026-05-31T11:13:42.772556
watch_it,load_page_1,6440,40,11,24.55,1000,2026-05-31T11:13:46.817202
watch_it,add_user,6044,40,11,29.73,1000,2026-05-31T11:13:59.054262
watch_it,add_user,1892,32,11,25.42,1000,2026-05-31T11:14:08.685170
watch_it,add_user,3716,44,11,30.91,1000,2026-05-31T11:14:18.345213
watch_it,add_user,1644,30,11,24.59,1000,2026-05-31T11:14:27.997049
watch_it,add_user,1688,29,11,23.78,1000,2026-05-31T11:14:37.654132
watch_it,edit_user,520,20,1,13.82,1000,2026-05-31T11:14:43.968170
watch_it,search_query,576,24,2,11.32,1000,2026-05-31T11:14:46.460573
watch_it,search_clear,3604,32,11,27.24,1000,2026-05-31T11:14:47.521751
watch_it,delete_user,1708,39,11,27.70,1000,2026-05-31T11:14:49.601530
watch_it,load_page_2,956,58,23,42.57,1000,2026-05-31T11:14:51.684434
watch_it,load_page_3,5564,71,34,58.15,1000,2026-05-31T11:14:53.046398
