library,event,rss_delta_kb,duration_ms,rebuild_count,worst_frame_ms,dataset_size,timestamp
riverpod,load_page_1,17088,81,11,55.92,5000,2026-06-01T14:33:39.738665
riverpod,add_user,4116,53,11,38.00,5000,2026-06-01T14:33:52.046782
riverpod,add_user,5404,49,11,44.57,5000,2026-06-01T14:34:01.841421
riverpod,add_user,5944,58,11,48.13,5000,2026-06-01T14:34:11.618447
riverpod,add_user,6000,46,11,37.89,5000,2026-06-01T14:34:21.404865
riverpod,add_user,6100,47,11,35.82,5000,2026-06-01T14:34:31.090096
riverpod,edit_user,552,28,2,21.44,5000,2026-06-01T14:34:37.482471
riverpod,search_query,-1072,50,1,17.49,5000,2026-06-01T14:34:40.011623
riverpod,search_clear,3876,65,11,52.75,5000,2026-06-01T14:34:41.116851
riverpod,delete_user,1932,62,11,46.84,5000,2026-06-01T14:34:43.187893
riverpod,load_page_2,9892,116,43,114.46,5000,2026-06-01T14:34:45.343491
riverpod,load_page_3,12168,138,51,127.02,5000,2026-06-01T14:34:46.734807
getx,load_page_1,6036,51,10,49.58,5000,2026-06-01T14:34:50.887931
getx,add_user,5788,51,10,39.21,5000,2026-06-01T14:35:03.247463
getx,add_user,5696,52,10,40.31,5000,2026-06-01T14:35:13.043519
getx,add_user,5968,49,10,38.35,5000,2026-06-01T14:35:22.777640
getx,add_user,5812,58,10,46.98,5000,2026-06-01T14:35:32.588427
getx,add_user,5924,52,10,40.26,5000,2026-06-01T14:35:42.359383
getx,edit_user,3688,43,10,32.51,5000,2026-06-01T14:35:48.786377
getx,search_query,780,40,1,10.60,5000,2026-06-01T14:35:51.310326
getx,search_clear,3440,54,10,45.71,5000,2026-06-01T14:35:52.399372
getx,delete_user,296,68,10,49.05,5000,2026-06-01T14:35:54.506331
getx,load_page_2,11428,113,52,102.13,5000,2026-06-01T14:35:56.640399
getx,load_page_3,12888,129,63,111.73,5000,2026-06-01T14:35:58.018196
provider,load_page_1,6400,44,11,42.80,5000,2026-06-01T14:36:02.148320
provider,add_user,5776,44,11,35.80,5000,2026-06-01T14:36:14.512877
provider,add_user,5864,56,11,45.87,5000,2026-06-01T14:36:24.331376
provider,add_user,4152,57,11,44.30,5000,2026-06-01T14:36:34.127976
provider,add_user,3940,45,11,35.20,5000,2026-06-01T14:36:43.908311
provider,add_user,5860,47,11,37.77,5000,2026-06-01T14:36:53.702419
provider,edit_user,3612,37,11,27.80,5000,2026-06-01T14:37:00.069062
provider,search_query,-936,55,2,18.05,5000,2026-06-01T14:37:02.622652
provider,search_clear,5752,63,11,51.69,5000,2026-06-01T14:37:03.706488
provider,delete_user,2012,64,11,46.91,5000,2026-06-01T14:37:05.800066
provider,load_page_2,13880,132,53,113.81,5000,2026-06-01T14:37:07.960635
provider,load_page_3,10896,128,64,111.04,5000,2026-06-01T14:37:09.341210
watch_it,load_page_1,6368,48,11,43.75,5000,2026-06-01T14:37:13.469256
watch_it,add_user,6028,50,11,36.39,5000,2026-06-01T14:37:25.850546
watch_it,add_user,5724,57,11,45.57,5000,2026-06-01T14:37:35.619973
watch_it,add_user,5836,53,11,41.88,5000,2026-06-01T14:37:45.426326
watch_it,add_user,6080,46,11,37.88,5000,2026-06-01T14:37:55.179355
watch_it,add_user,3892,61,11,45.64,5000,2026-06-01T14:38:04.990504
watch_it,edit_user,2780,35,11,27.32,5000,2026-06-01T14:38:11.377452
watch_it,search_query,-1032,35,2,11.35,5000,2026-06-01T14:38:13.917055
watch_it,search_clear,3572,59,11,48.66,5000,2026-06-01T14:38:15.014721
watch_it,delete_user,1980,48,11,37.86,5000,2026-06-01T14:38:17.103175
watch_it,load_page_2,9168,123,53,111.89,5000,2026-06-01T14:38:19.252573
watch_it,load_page_3,20236,149,64,111.18,5000,2026-06-01T14:38:20.657651
